S&P 500 Historical Price Data,,,,,,
Date,Price,Open,High,Low,Vol.,Change %
12/03/2010,"1,150.00","1,151.70","1,153.40","1,147.00",,-0.02%
15/03/2010,"1,150.50","1,148.50","1,151.00","1,141.50",,0.04%
16/03/2010,"1,159.50","1,150.80","1,160.30","1,150.30",,0.78%
17/03/2010,"1,166.20","1,159.90","1,169.80","1,159.90",,0.58%
18/03/2010,"1,165.80","1,166.10","1,167.80","1,161.20",,-0.03%
19/03/2010,"1,159.90","1,166.70","1,169.20","1,155.30",,-0.51%
22/03/2010,"1,165.80","1,157.20","1,167.80","1,152.90",,0.51%
23/03/2010,"1,174.20","1,166.50","1,174.70","1,163.80",,0.72%
24/03/2010,"1,167.70","1,172.70","1,173.00","1,166.00",,-0.55%
25/03/2010,"1,165.70","1,170.00","1,180.70","1,165.10",,-0.17%
26/03/2010,"1,166.60","1,167.60","1,173.90","1,161.50",,0.08%
29/03/2010,"1,173.20","1,167.70","1,174.80","1,167.70",,0.57%
30/03/2010,"1,173.30","1,173.80","1,177.80","1,168.90",,0.01%
31/03/2010,"1,169.40","1,171.80","1,174.60","1,165.80",,-0.33%
01/04/2010,"1,178.10","1,171.20","1,181.40","1,170.70",,0.74%
05/04/2010,"1,187.40","1,178.70","1,187.70","1,178.70",,0.79%
06/04/2010,"1,189.40","1,186.00","1,191.80","1,182.80",,0.17%
07/04/2010,"1,182.50","1,188.20","1,189.60","1,177.20",,-0.58%
08/04/2010,"1,186.40","1,181.80","1,188.50","1,175.10",,0.33%
09/04/2010,"1,194.40","1,187.50","1,194.70","1,187.20",,0.67%
12/04/2010,"1,196.50","1,194.90","1,199.20","1,194.70",,0.18%
13/04/2010,"1,197.30","1,195.90","1,199.00","1,188.80",,0.07%
14/04/2010,"1,210.70","1,198.70","1,210.70","1,198.70",,1.12%
15/04/2010,"1,211.70","1,210.80","1,213.90","1,208.50",,0.08%
16/04/2010,"1,192.10","1,210.20","1,210.20","1,186.80",,-1.62%
19/04/2010,"1,197.50","1,192.10","1,197.90","1,183.70",,0.45%
20/04/2010,"1,207.20","1,199.00","1,208.60","1,199.00",,0.81%
21/04/2010,"1,205.90","1,207.20","1,211.00","1,198.80",,-0.11%
22/04/2010,"1,208.70","1,202.50","1,210.30","1,190.20",,0.23%
23/04/2010,"1,217.30","1,207.90","1,217.30","1,205.10",,0.71%
26/04/2010,"1,212.00","1,217.10","1,219.80","1,211.10",,-0.44%
27/04/2010,"1,183.70","1,209.90","1,211.40","1,181.60",,-2.33%
28/04/2010,"1,191.40","1,184.60","1,195.00","1,181.80",,0.65%
29/04/2010,"1,206.80","1,193.30","1,209.40","1,193.30",,1.29%
30/04/2010,"1,186.70","1,206.80","1,208.00","1,186.30",,-1.67%
03/05/2010,"1,202.30","1,188.60","1,205.10","1,188.60",,1.31%
04/05/2010,"1,173.60","1,197.50","1,197.50","1,168.10",,-2.39%
05/05/2010,"1,165.90","1,169.20","1,176.00","1,158.20",,-0.66%
06/05/2010,"1,128.20","1,164.40","1,167.60","1,065.80",,-3.23%
07/05/2010,"1,110.90","1,127.00","1,135.10","1,094.20",,-1.53%
10/05/2010,"1,159.70","1,122.30","1,163.80","1,122.30",,4.39%
11/05/2010,"1,155.80","1,156.40","1,170.50","1,147.70",,-0.34%
12/05/2010,"1,171.70","1,155.40","1,172.90","1,155.40",,1.38%
13/05/2010,"1,157.40","1,170.00","1,173.60","1,156.10",,-1.22%
14/05/2010,"1,135.70","1,157.20","1,157.20","1,126.10",,-1.87%
17/05/2010,"1,136.90","1,136.50","1,141.90","1,115.00",,0.11%
18/05/2010,"1,120.80","1,138.80","1,148.70","1,117.20",,-1.42%
19/05/2010,"1,115.00","1,119.60","1,124.30","1,100.70",,-0.52%
20/05/2010,"1,071.60","1,107.30","1,107.30","1,071.60",,-3.89%
21/05/2010,"1,087.70","1,067.30","1,090.20","1,055.90",,1.50%
24/05/2010,"1,073.70","1,084.80","1,090.00","1,072.70",,-1.29%
25/05/2010,"1,074.00","1,067.40","1,074.80","1,040.80",,0.03%
26/05/2010,"1,068.00","1,075.50","1,090.80","1,065.60",,-0.56%
27/05/2010,"1,103.10","1,074.30","1,103.50","1,074.30",,3.29%
28/05/2010,"1,089.40","1,102.60","1,102.60","1,084.80",,-1.24%
01/06/2010,"1,070.70","1,087.30","1,094.80","1,069.90",,-1.72%
02/06/2010,"1,098.40","1,073.00","1,098.60","1,072.00",,2.59%
03/06/2010,"1,102.80","1,098.80","1,105.70","1,091.80",,0.40%
04/06/2010,"1,064.90","1,098.40","1,098.40","1,060.50",,-3.44%
07/06/2010,"1,050.50","1,065.80","1,071.40","1,049.90",,-1.35%
08/06/2010,"1,062.00","1,050.80","1,063.20","1,042.20",,1.09%
09/06/2010,"1,055.70","1,062.80","1,077.70","1,052.20",,-0.59%
10/06/2010,"1,086.80","1,058.80","1,087.80","1,058.80",,2.95%
11/06/2010,"1,091.60","1,082.70","1,092.20","1,077.10",,0.44%
14/06/2010,"1,089.60","1,095.00","1,105.90","1,089.00",,-0.18%
15/06/2010,"1,115.20","1,091.20","1,115.60","1,091.20",,2.35%
16/06/2010,"1,114.60","1,114.00","1,118.70","1,107.10",,-0.05%
17/06/2010,"1,116.00","1,116.00","1,117.70","1,105.90",,0.13%
18/06/2010,"1,117.50","1,116.20","1,121.00","1,113.90",,0.13%
21/06/2010,"1,113.20","1,122.80","1,131.20","1,108.20",,-0.38%
22/06/2010,"1,095.30","1,113.90","1,118.50","1,094.20",,-1.61%
23/06/2010,"1,092.00","1,095.60","1,099.60","1,085.30",,-0.30%
24/06/2010,"1,073.70","1,090.90","1,090.90","1,071.60",,-1.68%
25/06/2010,"1,076.80","1,075.10","1,083.60","1,067.90",,0.29%
28/06/2010,"1,074.60","1,077.50","1,082.60","1,071.50",,-0.20%
29/06/2010,"1,041.20","1,071.10","1,071.10","1,035.20",,-3.11%
30/06/2010,"1,030.70","1,040.60","1,048.10","1,028.30",,-1.01%
01/07/2010,"1,027.40","1,031.10","1,033.60","1,010.90",,-0.32%
02/07/2010,"1,022.60","1,027.70","1,033.00","1,015.90",,-0.47%
06/07/2010,"1,028.10","1,028.10","1,042.50","1,018.40",,0.54%
07/07/2010,"1,060.30","1,028.50","1,060.90","1,028.50",,3.13%
08/07/2010,"1,070.20","1,062.90","1,071.20","1,058.20",,0.93%
09/07/2010,"1,078.00","1,070.50","1,078.20","1,068.10",,0.73%
12/07/2010,"1,078.80","1,077.20","1,080.80","1,070.50",,0.07%
13/07/2010,"1,095.30","1,080.70","1,099.50","1,080.70",,1.53%
14/07/2010,"1,095.20","1,095.60","1,099.10","1,087.70",,-0.01%
15/07/2010,"1,096.50","1,094.50","1,098.70","1,080.50",,0.12%
16/07/2010,"1,064.90","1,093.80","1,093.80","1,063.30",,-2.88%
19/07/2010,"1,071.20","1,066.80","1,074.70","1,061.10",,0.59%
20/07/2010,"1,083.50","1,064.50","1,083.90","1,056.90",,1.15%
21/07/2010,"1,069.60","1,086.70","1,089.00","1,065.20",,-1.28%
22/07/2010,"1,093.70","1,072.10","1,097.50","1,072.10",,2.25%
23/07/2010,"1,102.70","1,092.20","1,103.70","1,087.90",,0.82%
26/07/2010,"1,115.00","1,102.90","1,115.00","1,101.30",,1.12%
27/07/2010,"1,113.80","1,117.40","1,121.00","1,109.80",,-0.11%
28/07/2010,"1,106.10","1,112.80","1,114.70","1,103.10",,-0.69%
29/07/2010,"1,101.50","1,108.10","1,115.90","1,092.80",,-0.42%
30/07/2010,"1,101.60","1,098.40","1,106.40","1,088.00",,0.01%
02/08/2010,"1,125.90","1,107.50","1,127.30","1,107.50",,2.21%
03/08/2010,"1,120.50","1,125.30","1,125.40","1,116.80",,-0.48%
04/08/2010,"1,127.20","1,121.10","1,128.80","1,119.50",,0.60%
05/08/2010,"1,125.80","1,125.80","1,126.60","1,118.80",,-0.12%
06/08/2010,"1,121.60","1,122.10","1,123.10","1,107.20",,-0.37%
09/08/2010,"1,127.80","1,122.80","1,129.20","1,120.90",,0.55%
10/08/2010,"1,121.10","1,122.90","1,127.20","1,111.60",,-0.59%
11/08/2010,"1,089.50","1,116.90","1,116.90","1,088.50",,-2.82%
12/08/2010,"1,083.60","1,081.50","1,086.70","1,076.70",,-0.54%
13/08/2010,"1,079.20","1,082.20","1,086.20","1,079.00",,-0.41%
16/08/2010,"1,079.40","1,077.50","1,082.60","1,069.50",,0.02%
17/08/2010,"1,092.50","1,081.20","1,100.10","1,081.20",,1.21%
18/08/2010,"1,094.20","1,092.10","1,099.80","1,085.80",,0.16%
19/08/2010,"1,075.60","1,092.40","1,092.40","1,070.70",,-1.70%
20/08/2010,"1,071.70","1,075.60","1,075.60","1,063.90",,-0.36%
23/08/2010,"1,067.40","1,073.40","1,081.60","1,067.10",,-0.40%
24/08/2010,"1,051.90","1,063.20","1,063.20","1,046.70",,-1.45%
25/08/2010,"1,055.30","1,049.00","1,059.40","1,039.80",,0.32%
26/08/2010,"1,047.20","1,056.30","1,061.50","1,045.40",,-0.77%
27/08/2010,"1,064.60","1,049.30","1,065.20","1,039.70",,1.66%
30/08/2010,"1,048.90","1,062.90","1,064.40","1,048.80",,-1.47%
31/08/2010,"1,049.30","1,046.90","1,055.10","1,040.90",,0.04%
01/09/2010,"1,080.30","1,049.70","1,081.30","1,049.70",,2.95%
02/09/2010,"1,090.10","1,080.70","1,090.10","1,080.40",,0.91%
03/09/2010,"1,104.50","1,093.60","1,105.10","1,093.60",,1.32%
07/09/2010,"1,091.80","1,102.60","1,102.60","1,091.20",,-1.15%
08/09/2010,"1,098.90","1,092.40","1,103.30","1,092.40",,0.65%
09/09/2010,"1,104.20","1,101.20","1,110.30","1,101.20",,0.48%
10/09/2010,"1,109.50","1,104.60","1,110.90","1,103.90",,0.48%
13/09/2010,"1,121.90","1,113.40","1,123.90","1,113.40",,1.12%
14/09/2010,"1,121.10","1,121.20","1,127.40","1,115.60",,-0.07%
15/09/2010,"1,125.10","1,119.40","1,126.50","1,114.60",,0.36%
16/09/2010,"1,124.70","1,123.90","1,125.40","1,118.90",,-0.04%
17/09/2010,"1,125.60","1,126.40","1,131.50","1,122.40",,0.08%
20/09/2010,"1,142.70","1,126.60","1,144.90","1,126.60",,1.52%
21/09/2010,"1,139.80","1,142.80","1,148.60","1,136.20",,-0.25%
22/09/2010,"1,134.30","1,139.50","1,144.40","1,131.60",,-0.48%
23/09/2010,"1,124.80","1,131.10","1,136.80","1,122.80",,-0.84%
24/09/2010,"1,148.70","1,131.70","1,148.90","1,131.70",,2.12%
27/09/2010,"1,142.20","1,148.60","1,149.90","1,142.00",,-0.57%
28/09/2010,"1,147.70","1,142.30","1,150.00","1,132.10",,0.48%
29/09/2010,"1,144.70","1,146.80","1,148.60","1,140.30",,-0.26%
30/09/2010,"1,141.20","1,146.00","1,157.20","1,136.10",,-0.31%
01/10/2010,"1,146.20","1,143.50","1,150.30","1,139.40",,0.44%
04/10/2010,"1,137.00","1,145.00","1,148.20","1,131.90",,-0.80%
05/10/2010,"1,160.80","1,140.70","1,162.80","1,140.70",,2.09%
06/10/2010,"1,160.00","1,159.80","1,162.30","1,154.80",,-0.07%
07/10/2010,"1,158.10","1,161.60","1,163.90","1,151.40",,-0.16%
08/10/2010,"1,165.20","1,158.40","1,167.70","1,155.60",,0.61%
11/10/2010,"1,165.30","1,165.30","1,168.70","1,162.00",,0.01%
12/10/2010,"1,169.80","1,164.30","1,172.60","1,155.70",,0.39%
13/10/2010,"1,178.10","1,171.30","1,184.40","1,171.30",,0.71%
14/10/2010,"1,173.80","1,177.80","1,178.90","1,166.70",,-0.36%
15/10/2010,"1,176.20","1,177.50","1,181.20","1,167.10",,0.20%
18/10/2010,"1,184.70","1,176.80","1,185.50","1,174.50",,0.72%
19/10/2010,"1,165.90","1,178.60","1,178.60","1,159.70",,-1.59%
20/10/2010,"1,178.20","1,166.70","1,182.90","1,166.70",,1.05%
21/10/2010,"1,180.30","1,179.80","1,189.40","1,171.20",,0.18%
22/10/2010,"1,183.10","1,180.50","1,183.90","1,179.00",,0.24%
25/10/2010,"1,185.60","1,184.70","1,196.10","1,184.70",,0.21%
26/10/2010,"1,185.60","1,184.90","1,187.10","1,177.70",,0.00%
27/10/2010,"1,182.50","1,183.80","1,183.80","1,171.70",,-0.26%
28/10/2010,"1,183.80","1,184.50","1,189.50","1,177.10",,0.11%
29/10/2010,"1,183.30","1,183.90","1,185.50","1,179.70",,-0.04%
01/11/2010,"1,184.40","1,185.70","1,195.80","1,177.70",,0.09%
02/11/2010,"1,193.60","1,187.90","1,195.90","1,187.90",,0.78%
03/11/2010,"1,198.00","1,193.80","1,198.30","1,183.60",,0.37%
04/11/2010,"1,221.10","1,198.30","1,221.20","1,198.30",,1.93%
05/11/2010,"1,225.80","1,221.20","1,227.10","1,220.30",,0.38%
08/11/2010,"1,223.20","1,223.20","1,224.60","1,217.50",,-0.21%
09/11/2010,"1,213.40","1,223.60","1,226.80","1,208.90",,-0.80%
10/11/2010,"1,218.70","1,213.10","1,218.80","1,204.30",,0.44%
11/11/2010,"1,213.50","1,213.00","1,215.50","1,204.50",,-0.43%
12/11/2010,"1,199.20","1,209.10","1,210.50","1,194.10",,-1.18%
15/11/2010,"1,197.80","1,200.40","1,207.40","1,197.20",,-0.12%
16/11/2010,"1,178.30","1,194.80","1,194.80","1,173.00",,-1.63%
17/11/2010,"1,178.60","1,178.30","1,183.60","1,175.80",,0.03%
18/11/2010,"1,196.70","1,183.80","1,200.30","1,183.80",,1.54%
19/11/2010,"1,199.70","1,196.10","1,200.00","1,189.40",,0.25%
22/11/2010,"1,197.80","1,198.10","1,198.90","1,184.60",,-0.16%
23/11/2010,"1,180.70","1,192.50","1,192.50","1,176.90",,-1.43%
24/11/2010,"1,198.30","1,183.70","1,198.60","1,183.70",,1.49%
26/11/2010,"1,189.40","1,194.20","1,194.20","1,186.90",,-0.74%
29/11/2010,"1,187.80","1,189.10","1,190.30","1,173.60",,-0.13%
30/11/2010,"1,180.50","1,183.00","1,187.40","1,174.10",,-0.61%
01/12/2010,"1,206.10","1,186.60","1,207.60","1,186.60",,2.17%
02/12/2010,"1,221.50","1,206.80","1,221.90","1,206.80",,1.28%
03/12/2010,"1,224.70","1,219.90","1,225.60","1,216.80",,0.26%
06/12/2010,"1,223.10","1,223.90","1,225.80","1,220.70",,-0.13%
07/12/2010,"1,223.80","1,227.20","1,235.00","1,223.20",,0.06%
08/12/2010,"1,228.30","1,225.00","1,228.90","1,219.50",,0.37%
09/12/2010,"1,233.00","1,230.10","1,234.70","1,226.80",,0.38%
10/12/2010,"1,240.40","1,233.80","1,240.40","1,232.60",,0.60%
13/12/2010,"1,240.50","1,242.50","1,246.70","1,240.30",,0.01%
14/12/2010,"1,241.60","1,241.80","1,246.60","1,238.20",,0.09%
15/12/2010,"1,235.20","1,241.60","1,244.20","1,234.00",,-0.52%
16/12/2010,"1,242.90","1,236.30","1,243.80","1,232.80",,0.62%
17/12/2010,"1,243.90","1,243.60","1,245.80","1,239.90",,0.08%
20/12/2010,"1,247.10","1,245.80","1,250.20","1,241.50",,0.26%
21/12/2010,"1,254.60","1,249.40","1,255.80","1,249.40",,0.60%
22/12/2010,"1,258.80","1,254.90","1,259.40","1,254.90",,0.33%
23/12/2010,"1,256.80","1,257.50","1,258.60","1,254.00",,-0.16%
27/12/2010,"1,257.50","1,254.70","1,258.40","1,251.50",,0.06%
28/12/2010,"1,258.50","1,259.10","1,259.90","1,256.20",,0.08%
29/12/2010,"1,259.80","1,258.80","1,262.60","1,258.80",,0.10%
30/12/2010,"1,257.90","1,259.40","1,261.10","1,256.30",,-0.15%
31/12/2010,"1,257.60","1,256.80","1,259.30","1,254.20",,-0.02%
03/01/2011,"1,271.90","1,257.60","1,276.20","1,257.60",,1.14%
04/01/2011,"1,270.20","1,273.00","1,274.10","1,262.70",,-0.13%
05/01/2011,"1,276.60","1,268.80","1,277.60","1,265.40",,0.50%
06/01/2011,"1,273.80","1,276.30","1,278.20","1,270.40",,-0.22%
07/01/2011,"1,271.50","1,274.40","1,276.80","1,261.70",,-0.18%
10/01/2011,"1,269.80","1,270.80","1,271.50","1,262.20",,-0.13%
11/01/2011,"1,274.50","1,272.60","1,277.20","1,269.60",,0.37%
12/01/2011,"1,286.00","1,275.70","1,286.90","1,275.70",,0.90%
13/01/2011,"1,283.80","1,285.80","1,286.70","1,280.50",,-0.17%
14/01/2011,"1,293.20","1,282.90","1,293.20","1,281.20",,0.73%
18/01/2011,"1,295.00","1,293.20","1,296.10","1,290.20",,0.14%
19/01/2011,"1,281.90","1,294.50","1,294.60","1,278.90",,-1.01%
20/01/2011,"1,280.30","1,280.80","1,283.30","1,271.30",,-0.12%
21/01/2011,"1,283.30","1,283.60","1,291.20","1,282.10",,0.23%
24/01/2011,"1,290.80","1,283.30","1,291.90","1,282.50",,0.58%
25/01/2011,"1,291.20","1,288.20","1,291.30","1,281.10",,0.03%
26/01/2011,"1,296.60","1,292.00","1,299.70","1,292.00",,0.42%
27/01/2011,"1,299.50","1,297.50","1,301.30","1,294.40",,0.22%
28/01/2011,"1,276.30","1,299.60","1,302.70","1,275.10",,-1.79%
31/01/2011,"1,286.10","1,276.50","1,287.20","1,276.50",,0.77%
01/02/2011,"1,307.60","1,289.10","1,308.90","1,289.10",,1.67%
02/02/2011,"1,304.00","1,305.90","1,307.60","1,302.60",,-0.28%
03/02/2011,"1,307.10","1,302.80","1,308.60","1,294.80",,0.24%
04/02/2011,"1,310.90","1,307.00","1,311.00","1,301.70",,0.29%
07/02/2011,"1,319.00","1,311.80","1,322.80","1,311.80",,0.62%
08/02/2011,"1,324.60","1,318.80","1,324.90","1,316.00",,0.42%
09/02/2011,"1,320.90","1,322.50","1,324.50","1,314.90",,-0.28%
10/02/2011,"1,321.90","1,318.10","1,322.80","1,311.70",,0.08%
11/02/2011,"1,329.20","1,318.70","1,330.80","1,316.10",,0.55%
14/02/2011,"1,332.30","1,328.70","1,333.00","1,326.90",,0.23%
15/02/2011,"1,328.00","1,330.40","1,330.40","1,324.60",,-0.32%
16/02/2011,"1,336.30","1,329.50","1,337.60","1,329.50",,0.63%
17/02/2011,"1,340.40","1,334.40","1,341.50","1,331.00",,0.31%
18/02/2011,"1,343.00","1,340.40","1,344.10","1,338.10",,0.19%
22/02/2011,"1,315.40","1,338.90","1,338.90","1,312.30",,-2.06%
23/02/2011,"1,307.40","1,315.40","1,317.90","1,299.50",,-0.61%
24/02/2011,"1,306.10","1,307.10","1,310.90","1,294.30",,-0.10%
25/02/2011,"1,319.90","1,307.30","1,320.60","1,307.30",,1.06%
28/02/2011,"1,327.20","1,321.60","1,329.40","1,320.50",,0.55%
01/03/2011,"1,306.30","1,328.60","1,332.10","1,306.10",,-1.57%
02/03/2011,"1,308.40","1,305.50","1,314.20","1,302.60",,0.16%
03/03/2011,"1,331.00","1,312.40","1,332.30","1,312.40",,1.73%
04/03/2011,"1,321.20","1,330.70","1,331.10","1,312.60",,-0.74%
07/03/2011,"1,310.10","1,322.70","1,327.70","1,304.00",,-0.84%
08/03/2011,"1,321.80","1,311.00","1,325.70","1,306.90",,0.89%
09/03/2011,"1,320.00","1,319.90","1,323.20","1,312.30",,-0.14%
10/03/2011,"1,295.10","1,315.70","1,315.70","1,294.20",,-1.89%
11/03/2011,"1,304.30","1,293.40","1,308.30","1,292.00",,0.71%
14/03/2011,"1,296.40","1,301.20","1,301.20","1,286.40",,-0.61%
15/03/2011,"1,281.90","1,288.50","1,288.50","1,261.10",,-1.12%
16/03/2011,"1,256.90","1,279.50","1,280.90","1,249.00",,-1.95%
17/03/2011,"1,273.70","1,261.60","1,278.90","1,261.60",,1.34%
18/03/2011,"1,279.20","1,276.70","1,288.90","1,276.20",,0.43%
21/03/2011,"1,298.40","1,281.70","1,300.60","1,281.70",,1.50%
22/03/2011,"1,293.80","1,298.30","1,299.30","1,292.70",,-0.35%
23/03/2011,"1,297.50","1,292.20","1,300.50","1,284.00",,0.29%
24/03/2011,"1,309.70","1,300.60","1,311.30","1,297.70",,0.94%
25/03/2011,"1,313.80","1,311.80","1,319.20","1,310.20",,0.31%
28/03/2011,"1,310.20","1,315.50","1,319.70","1,310.20",,-0.27%
29/03/2011,"1,319.40","1,309.40","1,319.50","1,305.30",,0.70%
30/03/2011,"1,328.30","1,321.90","1,331.70","1,321.90",,0.67%
31/03/2011,"1,325.80","1,327.40","1,329.80","1,325.00",,-0.19%
01/04/2011,"1,332.40","1,329.50","1,337.80","1,328.90",,0.50%
04/04/2011,"1,332.90","1,333.60","1,336.70","1,329.10",,0.04%
05/04/2011,"1,332.60","1,332.00","1,338.20","1,330.00",,-0.02%
06/04/2011,"1,335.50","1,335.90","1,339.40","1,331.10",,0.22%
07/04/2011,"1,333.50","1,334.80","1,338.80","1,326.60",,-0.15%
08/04/2011,"1,328.20","1,336.20","1,339.50","1,322.90",,-0.40%
11/04/2011,"1,324.50","1,329.00","1,333.80","1,321.10",,-0.28%
12/04/2011,"1,314.20","1,322.00","1,322.00","1,309.50",,-0.78%
13/04/2011,"1,314.40","1,314.00","1,321.30","1,309.20",,0.02%
14/04/2011,"1,314.50","1,311.10","1,316.80","1,302.40",,0.01%
15/04/2011,"1,319.70","1,314.50","1,322.90","1,313.70",,0.40%
18/04/2011,"1,305.10","1,313.30","1,313.30","1,294.70",,-1.11%
19/04/2011,"1,312.60","1,306.00","1,312.70","1,304.00",,0.57%
20/04/2011,"1,330.40","1,319.10","1,332.70","1,319.10",,1.36%
21/04/2011,"1,337.40","1,333.20","1,337.50","1,332.80",,0.53%
25/04/2011,"1,335.20","1,337.10","1,337.50","1,331.50",,-0.16%
26/04/2011,"1,347.20","1,336.80","1,349.50","1,336.80",,0.90%
27/04/2011,"1,355.70","1,348.40","1,357.50","1,344.20",,0.63%
28/04/2011,"1,360.50","1,353.90","1,361.70","1,353.60",,0.35%
29/04/2011,"1,363.60","1,360.10","1,364.60","1,358.70",,0.23%
02/05/2011,"1,361.20","1,365.20","1,370.60","1,358.60",,-0.18%
03/05/2011,"1,356.60","1,359.80","1,360.80","1,349.50",,-0.34%
04/05/2011,"1,347.30","1,355.90","1,355.90","1,341.50",,-0.69%
05/05/2011,"1,335.10","1,344.20","1,348.00","1,329.20",,-0.91%
06/05/2011,"1,340.20","1,340.20","1,354.40","1,335.60",,0.38%
09/05/2011,"1,346.30","1,340.20","1,349.40","1,338.60",,0.46%
10/05/2011,"1,357.20","1,348.30","1,359.40","1,348.30",,0.81%
11/05/2011,"1,342.10","1,354.50","1,354.50","1,336.40",,-1.11%
12/05/2011,"1,348.70","1,339.40","1,351.00","1,332.00",,0.49%
13/05/2011,"1,337.80","1,348.70","1,350.50","1,333.40",,-0.81%
16/05/2011,"1,329.50","1,334.80","1,343.30","1,327.30",,-0.62%
17/05/2011,"1,329.00","1,326.10","1,330.40","1,318.50",,-0.04%
18/05/2011,"1,340.70","1,328.50","1,341.80","1,326.60",,0.88%
19/05/2011,"1,343.60","1,342.40","1,346.80","1,336.40",,0.22%
20/05/2011,"1,333.30","1,342.00","1,342.00","1,330.70",,-0.77%
23/05/2011,"1,317.40","1,333.10","1,333.10","1,312.90",,-1.19%
24/05/2011,"1,316.30","1,317.70","1,323.70","1,313.90",,-0.08%
25/05/2011,"1,320.50","1,316.40","1,325.90","1,311.80",,0.32%
26/05/2011,"1,325.70","1,320.60","1,328.50","1,314.40",,0.39%
27/05/2011,"1,331.10","1,325.70","1,334.60","1,325.70",,0.41%
31/05/2011,"1,345.20","1,331.10","1,345.20","1,331.10",,1.06%
01/06/2011,"1,314.50","1,345.20","1,345.20","1,313.70",,-2.28%
02/06/2011,"1,312.90","1,314.50","1,318.00","1,305.60",,-0.12%
03/06/2011,"1,300.20","1,312.90","1,312.90","1,297.90",,-0.97%
06/06/2011,"1,286.20","1,300.30","1,300.30","1,284.70",,-1.08%
07/06/2011,"1,284.90","1,286.30","1,296.20","1,284.70",,-0.10%
08/06/2011,"1,279.60","1,284.60","1,287.00","1,277.40",,-0.41%
09/06/2011,"1,289.00","1,279.60","1,294.50","1,279.60",,0.73%
10/06/2011,"1,271.00","1,288.60","1,288.60","1,268.30",,-1.40%
13/06/2011,"1,271.80","1,271.30","1,277.00","1,265.60",,0.06%
14/06/2011,"1,287.90","1,272.20","1,292.50","1,272.20",,1.27%
15/06/2011,"1,265.40","1,287.90","1,287.90","1,261.90",,-1.75%
16/06/2011,"1,267.60","1,265.50","1,274.10","1,258.10",,0.17%
17/06/2011,"1,271.50","1,268.60","1,279.80","1,267.40",,0.31%
20/06/2011,"1,278.40","1,271.50","1,280.40","1,267.60",,0.54%
21/06/2011,"1,295.50","1,278.40","1,297.60","1,278.40",,1.34%
22/06/2011,"1,287.10","1,295.50","1,298.60","1,286.80",,-0.65%
23/06/2011,"1,283.50","1,286.60","1,286.60","1,262.90",,-0.28%
24/06/2011,"1,268.50","1,283.00","1,283.90","1,267.20",,-1.17%
27/06/2011,"1,280.10","1,268.40","1,284.90","1,267.50",,0.91%
28/06/2011,"1,296.70","1,280.20","1,296.80","1,280.20",,1.30%
29/06/2011,"1,307.40","1,296.80","1,309.20","1,296.80",,0.83%
30/06/2011,"1,320.60","1,307.60","1,322.00","1,307.60",,1.01%
01/07/2011,"1,339.70","1,320.60","1,341.00","1,318.20",,1.45%
05/07/2011,"1,337.90","1,339.60","1,340.90","1,334.30",,-0.13%
06/07/2011,"1,339.20","1,337.60","1,340.90","1,330.90",,0.10%
07/07/2011,"1,353.20","1,339.60","1,356.50","1,339.60",,1.05%
08/07/2011,"1,343.80","1,352.40","1,352.40","1,333.70",,-0.69%
11/07/2011,"1,319.50","1,343.30","1,343.30","1,316.40",,-1.81%
12/07/2011,"1,313.60","1,319.60","1,327.20","1,313.30",,-0.45%
13/07/2011,"1,317.70","1,314.50","1,331.50","1,314.50",,0.31%
14/07/2011,"1,308.90","1,317.70","1,326.90","1,306.50",,-0.67%
15/07/2011,"1,316.10","1,308.90","1,317.70","1,307.50",,0.55%
18/07/2011,"1,305.40","1,315.90","1,315.90","1,295.90",,-0.81%
19/07/2011,"1,326.70","1,307.10","1,328.10","1,307.10",,1.63%
20/07/2011,"1,325.80","1,328.70","1,330.40","1,323.70",,-0.07%
21/07/2011,"1,343.80","1,325.70","1,347.00","1,325.70",,1.36%
22/07/2011,"1,345.00","1,343.80","1,346.10","1,337.00",,0.09%
25/07/2011,"1,337.40","1,344.30","1,344.30","1,331.10",,-0.57%
26/07/2011,"1,331.90","1,337.40","1,338.50","1,329.60",,-0.41%
27/07/2011,"1,304.90","1,331.90","1,331.90","1,303.50",,-2.03%
28/07/2011,"1,300.70","1,304.80","1,316.30","1,299.20",,-0.32%
29/07/2011,"1,292.30","1,300.10","1,304.20","1,282.90",,-0.65%
01/08/2011,"1,286.90","1,292.60","1,307.40","1,274.70",,-0.42%
02/08/2011,"1,254.00","1,286.60","1,286.60","1,254.00",,-2.56%
03/08/2011,"1,260.30","1,254.20","1,261.20","1,234.60",,0.50%
04/08/2011,"1,200.10","1,260.20","1,260.20","1,199.50",,-4.78%
05/08/2011,"1,199.40","1,200.30","1,218.10","1,168.10",,-0.06%
08/08/2011,"1,119.50","1,198.50","1,198.50","1,119.30",,-6.66%
09/08/2011,"1,172.50","1,120.20","1,172.90","1,101.50",,4.73%
10/08/2011,"1,120.80","1,171.80","1,171.80","1,118.00",,-4.41%
11/08/2011,"1,172.60","1,121.30","1,186.30","1,121.30",,4.62%
12/08/2011,"1,178.80","1,172.90","1,189.00","1,170.70",,0.53%
15/08/2011,"1,204.50","1,178.90","1,204.50","1,178.90",,2.18%
16/08/2011,"1,192.80","1,204.20","1,204.20","1,180.50",,-0.97%
